SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
17600,04/22/2020,Illinois,US,2020-04-22 23:38:57,35107,1565,0
17601,04/22/2020,Indiana,US,2020-04-22 23:38:57,12438,666,0
17602,04/22/2020,Inner Mongolia,Mainland China,2020-04-22 23:38:57,194,1,108
17603,04/22/2020,Iowa,US,2020-04-22 23:38:57,3748,90,0
17604,04/22/2020,Isle of Man,UK,2020-04-22 23:38:57,307,15,212
17605,04/22/2020,Jiangsu,Mainland China,2020-04-22 23:38:57,653,0,645
17606,04/22/2020,Jiangxi,Mainland China,2020-04-22 23:38:57,937,1,936
17607,04/22/2020,Jilin,Mainland China,2020-04-22 23:38:57,106,1,98
17608,04/22/2020,Kansas,US,2020-04-22 23:38:57,2331,112,0
17609,04/22/2020,Kentucky,US,2020-04-22 23:38:57,3378,185,0
17610,04/22/2020,Liaoning,Mainland China,2020-04-22 23:38:57,146,2,143
17611,04/22/2020,Louisiana,US,2020-04-22 23:38:57,25258,1473,0
17612,04/22/2020,Macau,Macau,2020-04-22 23:38:57,45,0,26
17613,04/22/2020,Maine,US,2020-04-22 23:38:57,907,39,0
17614,04/22/2020,Manitoba,Canada,2020-04-22 23:38:57,257,6,0
17615,04/22/2020,Martinique,France,2020-04-22 23:38:57,164,14,73
17616,04/22/2020,Maryland,US,2020-04-22 23:38:57,14775,698,0
17617,04/22/2020,Massachusetts,US,2020-04-22 23:38:57,42944,2182,0
17618,04/22/2020,Mayotte,France,2020-04-22 23:38:57,326,4,125
17619,04/22/2020,Michigan,US,2020-04-22 23:38:57,33966,2813,0
17620,04/22/2020,Minnesota,US,2020-04-22 23:38:57,2722,179,0
17621,04/22/2020,Mississippi,US,2020-04-22 23:38:57,4894,193,0
17622,04/22/2020,Missouri,US,2020-04-22 23:38:57,6277,238,0
17623,04/22/2020,Montana,US,2020-04-22 23:38:57,439,14,0
17624,04/22/2020,Montserrat,UK,2020-04-22 23:38:57,11,0,2
17625,04/22/2020,Nebraska,US,2020-04-22 23:38:57,1813,38,0
17626,04/22/2020,Nevada,US,2020-04-22 23:38:57,4081,172,0
17627,04/22/2020,New Brunswick,Canada,2020-04-22 23:38:57,118,0,0
17628,04/22/2020,New Caledonia,France,2020-04-22 23:38:57,18,0,17
17629,04/22/2020,New Hampshire,US,2020-04-22 23:38:57,1588,48,0
17630,04/22/2020,New Jersey,US,2020-04-22 23:38:57,95914,5150,0
17631,04/22/2020,New Mexico,US,2020-04-22 23:38:57,2210,71,0
17632,04/22/2020,New South Wales,Australia,2020-04-22 23:38:57,2926,26,1379
17633,04/22/2020,New York,US,2020-04-22 23:38:57,263292,19413,0
17634,04/22/2020,Newfoundland and Labrador,Canada,2020-04-22 23:38:57,256,3,0
17635,04/22/2020,Ningxia,Mainland China,2020-04-22 23:38:57,75,0,75
17636,04/22/2020,North Carolina,US,2020-04-22 23:38:57,7495,265,0
17637,04/22/2020,North Dakota,US,2020-04-22 23:38:57,679,14,0
17638,04/22/2020,Northern Mariana Islands,US,2020-04-22 23:38:57,14,2,0
17639,04/22/2020,Northern Territory,Australia,2020-04-22 23:38:57,28,0,9
17640,04/22/2020,Northwest Territories,Canada,2020-04-22 23:38:57,5,0,0
17641,04/22/2020,Nova Scotia,Canada,2020-04-22 23:38:57,772,12,0
17642,04/22/2020,Ohio,US,2020-04-22 23:38:57,14117,610,0
17643,04/22/2020,Oklahoma,US,2020-04-22 23:38:57,2894,170,0
17644,04/22/2020,Ontario,Canada,2020-04-22 23:38:57,13718,762,0
17645,04/22/2020,Oregon,US,2020-04-22 23:38:57,2059,78,0
17646,04/22/2020,Pennsylvania,US,2020-04-22 23:38:57,36082,1673,0
17647,04/22/2020,Prince Edward Island,Canada,2020-04-22 23:38:57,26,0,0
17648,04/22/2020,Puerto Rico,US,2020-04-22 23:38:57,1252,63,0
17649,04/22/2020,Qinghai,Mainland China,2020-04-22 23:38:57,18,0,18
17650,04/22/2020,Quebec,Canada,2020-04-22 23:38:57,20965,1134,0
17651,04/22/2020,Queensland,Australia,2020-04-22 23:38:57,1015,6,738
17652,04/22/2020,Recovered,Canada,2020-04-22 23:38:57,0,0,14454
17653,04/22/2020,Recovered,US,2020-04-22 23:38:57,0,0,77366
17654,04/22/2020,Reunion,France,2020-04-22 23:38:57,410,0,238
17655,04/22/2020,Rhode Island,US,2020-04-22 23:38:57,5841,181,0
17656,04/22/2020,Saint Barthelemy,France,2020-04-22 23:38:57,6,0,6
17657,04/22/2020,Saint Pierre and Miquelon,France,2020-04-22 23:38:57,1,0,0
17658,04/22/2020,Saskatchewan,Canada,2020-04-22 23:38:57,326,4,0
17659,04/22/2020,Shaanxi,Mainland China,2020-04-22 23:38:57,279,3,253
17660,04/22/2020,Shandong,Mainland China,2020-04-22 23:38:57,787,7,766
17661,04/22/2020,Shanghai,Mainland China,2020-04-22 23:38:57,639,7,534
17662,04/22/2020,Shanxi,Mainland China,2020-04-22 23:38:57,197,0,140
17663,04/22/2020,Sichuan,Mainland China,2020-04-22 23:38:57,561,3,556
17664,04/22/2020,Sint Maarten,Netherlands,2020-04-22 23:38:57,71,11,22
17665,04/22/2020,South Australia,Australia,2020-04-22 23:38:57,435,4,331
17666,04/22/2020,South Carolina,US,2020-04-22 23:38:57,4761,140,0
17667,04/22/2020,South Dakota,US,2020-04-22 23:38:57,1858,9,0
17668,04/22/2020,St Martin,France,2020-04-22 23:38:57,38,2,19
17669,04/22/2020,Tasmania,Australia,2020-04-22 23:38:57,180,7,67
17670,04/22/2020,Tennessee,US,2020-04-22 23:38:57,7394,157,0
17671,04/22/2020,Texas,US,2020-04-22 23:38:57,21321,556,0
17672,04/22/2020,Tianjin,Mainland China,2020-04-22 23:38:57,189,3,176
17673,04/22/2020,Tibet,Mainland China,2020-04-22 23:38:57,1,0,1
17674,04/22/2020,Turks and Caicos Islands,UK,2020-04-22 23:38:57,11,1,4
17675,04/22/2020,Utah,US,2020-04-22 23:38:57,3445,32,0
17676,04/22/2020,Vermont,US,2020-04-22 23:38:57,823,40,0
17677,04/22/2020,Victoria,Australia,2020-04-22 23:38:57,1319,14,1172
17678,04/22/2020,Virgin Islands,US,2020-04-22 23:38:57,54,3,0
17679,04/22/2020,Virginia,US,2020-04-22 23:38:57,10266,349,0
17680,04/22/2020,Washington,US,2020-04-22 23:38:57,12596,686,0
17681,04/22/2020,West Virginia,US,2020-04-22 23:38:57,939,27,0
17682,04/22/2020,Western Australia,Australia,2020-04-22 23:38:57,541,7,340
17683,04/22/2020,Wisconsin,US,2020-04-22 23:38:57,4845,248,0
17684,04/22/2020,Wyoming,US,2020-04-22 23:38:57,447,6,0
17685,04/22/2020,Xinjiang,Mainland China,2020-04-22 23:38:57,76,3,73
17686,04/22/2020,Yukon,Canada,2020-04-22 23:38:57,11,0,0
17687,04/22/2020,Yunnan,Mainland China,2020-04-22 23:38:57,184,2,178
17688,04/22/2020,Zhejiang,Mainland China,2020-04-22 23:38:57,1268,1,1252
17689,04/23/2020,,Afghanistan,2020-04-24 03:31:35,1279,42,179
17690,04/23/2020,,Albania,2020-04-24 03:31:35,663,27,385
17691,04/23/2020,,Algeria,2020-04-24 03:31:35,3007,407,1355
17692,04/23/2020,,Andorra,2020-04-24 03:31:35,723,37,333
17693,04/23/2020,,Angola,2020-04-24 03:31:35,25,2,6
17694,04/23/2020,,Antigua and Barbuda,2020-04-24 03:31:35,24,3,10
17695,04/23/2020,,Argentina,2020-04-24 03:31:35,3435,165,919
17696,04/23/2020,,Armenia,2020-04-24 03:31:35,1523,24,659
17697,04/23/2020,,Austria,2020-04-24 03:31:35,15002,522,11694
17698,04/23/2020,,Azerbaijan,2020-04-24 03:31:35,1548,20,948
17699,04/23/2020,,Bahamas,2020-04-24 03:31:35,72,11,14
17700,04/23/2020,,Bahrain,2020-04-24 03:31:35,2217,8,1082
17701,04/23/2020,,Bangladesh,2020-04-24 03:31:35,4186,127,108
17702,04/23/2020,,Barbados,2020-04-24 03:31:35,76,6,30
17703,04/23/2020,,Belarus,2020-04-24 03:31:35,8022,60,938
17704,04/23/2020,,Belgium,2020-04-24 03:31:35,42797,6490,9800
17705,04/23/2020,,Belize,2020-04-24 03:31:35,18,2,5
17706,04/23/2020,,Benin,2020-04-24 03:31:35,54,1,27
17707,04/23/2020,,Bhutan,2020-04-24 03:31:35,7,0,3
17708,04/23/2020,,Bolivia,2020-04-24 03:31:35,703,43,44
17709,04/23/2020,,Bosnia and Herzegovina,2020-04-24 03:31:35,1413,54,485
17710,04/23/2020,,Botswana,2020-04-24 03:31:35,22,1,0
17711,04/23/2020,,Brazil,2020-04-24 03:31:35,50036,3331,26573
17712,04/23/2020,,Brunei,2020-04-24 03:31:35,138,1,119
17713,04/23/2020,,Bulgaria,2020-04-24 03:31:35,1097,52,190
17714,04/23/2020,,Burkina Faso,2020-04-24 03:31:35,616,41,410
17715,04/23/2020,,Burma,2020-04-24 03:31:35,139,5,9
17716,04/23/2020,,Burundi,2020-04-24 03:31:35,11,1,4
17717,04/23/2020,,Cabo Verde,2020-04-24 03:31:35,82,1,1
17718,04/23/2020,,Cambodia,2020-04-24 03:31:35,122,0,110
17719,04/23/2020,,Cameroon,2020-04-24 03:31:35,1334,43,668
17720,04/23/2020,,Central African Republic,2020-04-24 03:31:35,16,0,10
17721,04/23/2020,,Chad,2020-04-24 03:31:35,33,0,8
17722,04/23/2020,,Chile,2020-04-24 03:31:35,11812,168,5804
17723,04/23/2020,,Colombia,2020-04-24 03:31:35,4561,215,927
17724,04/23/2020,,Congo (Brazzaville),2020-04-24 03:31:35,186,6,16
17725,04/23/2020,,Congo (Kinshasa),2020-04-24 03:31:35,377,25,47
17726,04/23/2020,,Costa Rica,2020-04-24 03:31:35,686,6,196
17727,04/23/2020,,Croatia,2020-04-24 03:31:35,1981,50,883
17728,04/23/2020,,Cuba,2020-04-24 03:31:35,1235,43,365
17729,04/23/2020,,Cyprus,2020-04-24 03:31:35,795,13,98
17730,04/23/2020,,Czech Republic,2020-04-24 03:31:35,7187,210,2152
17731,04/23/2020,,Denmark,2020-04-24 03:31:35,8073,394,5384
17732,04/23/2020,,Diamond Princess,2020-04-24 03:31:35,712,13,645
17733,04/23/2020,,Djibouti,2020-04-24 03:31:35,986,2,252
17734,04/23/2020,,Dominica,2020-04-24 03:31:35,16,0,9
17735,04/23/2020,,Dominican Republic,2020-04-24 03:31:35,5543,265,581
17736,04/23/2020,,Ecuador,2020-04-24 03:31:35,11183,560,1328
17737,04/23/2020,,Egypt,2020-04-24 03:31:35,3891,287,1004
17738,04/23/2020,,El Salvador,2020-04-24 03:31:35,250,8,67
17739,04/23/2020,,Equatorial Guinea,2020-04-24 03:31:35,84,1,7
17740,04/23/2020,,Eritrea,2020-04-24 03:31:35,39,0,6
17741,04/23/2020,,Estonia,2020-04-24 03:31:35,1592,45,192
17742,04/23/2020,,Eswatini,2020-04-24 03:31:35,31,1,8
17743,04/23/2020,,Ethiopia,2020-04-24 03:31:35,116,3,21
17744,04/23/2020,,Fiji,2020-04-24 03:31:35,18,0,8
17745,04/23/2020,,Finland,2020-04-24 03:31:35,4284,172,2000
17746,04/23/2020,,France,2020-04-24 03:31:35,158183,21856,42088
17747,04/23/2020,,Gabon,2020-04-24 03:31:35,167,2,24
17748,04/23/2020,,Gambia,2020-04-24 03:31:35,10,1,2
17749,04/23/2020,,Georgia,2020-04-24 03:31:35,425,5,111
17750,04/23/2020,,Germany,2020-04-24 03:31:35,153129,5575,103300
17751,04/23/2020,,Ghana,2020-04-24 03:31:35,1154,9,99
17752,04/23/2020,,Greece,2020-04-24 03:31:35,2463,125,577
17753,04/23/2020,,Grenada,2020-04-24 03:31:35,15,0,6
17754,04/23/2020,,Guatemala,2020-04-24 03:31:35,384,11,30
17755,04/23/2020,,Guinea,2020-04-24 03:31:35,862,6,170
17756,04/23/2020,,Guinea-Bissau,2020-04-24 03:31:35,50,0,3
17757,04/23/2020,,Guyana,2020-04-24 03:31:35,70,7,9
17758,04/23/2020,,Haiti,2020-04-24 03:31:35,72,5,2
17759,04/23/2020,,Holy See,2020-04-24 03:31:35,9,0,2
17760,04/23/2020,,Honduras,2020-04-24 03:31:35,519,47,31
17761,04/23/2020,,Hungary,2020-04-24 03:31:35,2284,239,390
17762,04/23/2020,,Iceland,2020-04-24 03:31:35,1789,10,1509
17763,04/23/2020,,India,2020-04-24 03:31:35,23077,721,5012
17764,04/23/2020,,Indonesia,2020-04-24 03:31:35,7775,647,960
17765,04/23/2020,,Iran,2020-04-24 03:31:35,87026,5481,64843
17766,04/23/2020,,Iraq,2020-04-24 03:31:35,1677,83,1171
17767,04/23/2020,,Ireland,2020-04-24 03:31:35,17607,794,9233
17768,04/23/2020,,Israel,2020-04-24 03:31:35,14803,192,5611
17769,04/23/2020,,Italy,2020-04-24 03:31:35,189973,25549,57576
17770,04/23/2020,,Ivory Coast,2020-04-24 03:31:35,1004,14,359
17771,04/23/2020,,Jamaica,2020-04-24 03:31:35,257,6,28
17772,04/23/2020,,Japan,2020-04-24 03:31:35,12368,328,1494
17773,04/23/2020,,Jordan,2020-04-24 03:31:35,437,7,318
17774,04/23/2020,,Kazakhstan,2020-04-24 03:31:35,2289,20,560
17775,04/23/2020,,Kenya,2020-04-24 03:31:35,320,14,89
17776,04/23/2020,,Kosovo,2020-04-24 03:31:35,510,12,93
17777,04/23/2020,,Kuwait,2020-04-24 03:31:35,2399,14,498
17778,04/23/2020,,Kyrgyzstan,2020-04-24 03:31:35,631,8,302
17779,04/23/2020,,Laos,2020-04-24 03:31:35,19,0,4
17780,04/23/2020,,Latvia,2020-04-24 03:31:35,778,11,133
17781,04/23/2020,,Lebanon,2020-04-24 03:31:35,688,22,140
17782,04/23/2020,,Liberia,2020-04-24 03:31:35,101,8,20
17783,04/23/2020,,Libya,2020-04-24 03:31:35,60,2,15
17784,04/23/2020,,Liechtenstein,2020-04-24 03:31:35,81,1,55
17785,04/23/2020,,Lithuania,2020-04-24 03:31:35,1398,40,399
17786,04/23/2020,,Luxembourg,2020-04-24 03:31:35,3665,83,728
17787,04/23/2020,,MS Zaandam,2020-04-24 03:31:35,9,2,0
17788,04/23/2020,,Madagascar,2020-04-24 03:31:35,121,0,58
17789,04/23/2020,,Malawi,2020-04-24 03:31:35,33,3,3
17790,04/23/2020,,Malaysia,2020-04-24 03:31:35,5603,95,3542
17791,04/23/2020,,Maldives,2020-04-24 03:31:35,108,0,16
17792,04/23/2020,,Mali,2020-04-24 03:31:35,309,21,77
17793,04/23/2020,,Malta,2020-04-24 03:31:35,445,3,204
17794,04/23/2020,,Mauritania,2020-04-24 03:31:35,7,1,6
17795,04/23/2020,,Mauritius,2020-04-24 03:31:35,331,9,266
17796,04/23/2020,,Mexico,2020-04-24 03:31:35,11633,1069,2627
17797,04/23/2020,,Moldova,2020-04-24 03:31:35,2926,80,661
17798,04/23/2020,,Monaco,2020-04-24 03:31:35,94,4,35
17799,04/23/2020,,Mongolia,2020-04-24 03:31:35,36,0,9
17800,04/23/2020,,Montenegro,2020-04-24 03:31:35,316,5,123
17801,04/23/2020,,Morocco,2020-04-24 03:31:35,3568,155,456
17802,04/23/2020,,Mozambique,2020-04-24 03:31:35,46,0,9
17803,04/23/2020,,Namibia,2020-04-24 03:31:35,16,0,7
17804,04/23/2020,,Nepal,2020-04-24 03:31:35,48,0,10
17805,04/23/2020,,Netherlands,2020-04-24 03:31:35,35729,4177,0
17806,04/23/2020,,New Zealand,2020-04-24 03:31:35,1456,17,1095
17807,04/23/2020,,Nicaragua,2020-04-24 03:31:35,11,3,7
17808,04/23/2020,,Niger,2020-04-24 03:31:35,671,24,256
17809,04/23/2020,,Nigeria,2020-04-24 03:31:35,981,31,197
17810,04/23/2020,,North Macedonia,2020-04-24 03:31:35,1300,56,301
17811,04/23/2020,,Norway,2020-04-24 03:31:35,7401,194,32
17812,04/23/2020,,Oman,2020-04-24 03:31:35,1716,9,307
17813,04/23/2020,,Pakistan,2020-04-24 03:31:35,11155,237,2527
17814,04/23/2020,,Panama,2020-04-24 03:31:35,5166,146,271
17815,04/23/2020,,Papua New Guinea,2020-04-24 03:31:35,8,0,0
17816,04/23/2020,,Paraguay,2020-04-24 03:31:35,213,9,67
17817,04/23/2020,,Peru,2020-04-24 03:31:35,20914,572,7422
17818,04/23/2020,,Philippines,2020-04-24 03:31:35,6981,462,722
17819,04/23/2020,,Poland,2020-04-24 03:31:35,10511,454,1740
17820,04/23/2020,,Portugal,2020-04-24 03:31:35,22353,820,1201
17821,04/23/2020,,Qatar,2020-04-24 03:31:35,7764,10,750
17822,04/23/2020,,Romania,2020-04-24 03:31:35,10096,545,2478
17823,04/23/2020,,Russia,2020-04-24 03:31:35,62773,555,4891
17824,04/23/2020,,Rwanda,2020-04-24 03:31:35,154,0,87
17825,04/23/2020,,Saint Kitts and Nevis,2020-04-24 03:31:35,15,0,1
17826,04/23/2020,,Saint Lucia,2020-04-24 03:31:35,15,0,15
17827,04/23/2020,,Saint Vincent and the Grenadines,2020-04-24 03:31:35,13,0,3
17828,04/23/2020,,San Marino,2020-04-24 03:31:35,501,40,63
17829,04/23/2020,,Sao Tome and Principe,2020-04-24 03:31:35,4,0,0
17830,04/23/2020,,Saudi Arabia,2020-04-24 03:31:35,13930,121,1925
17831,04/23/2020,,Senegal,2020-04-24 03:31:35,479,6,257
17832,04/23/2020,,Serbia,2020-04-24 03:31:35,6630,125,870
17833,04/23/2020,,Seychelles,2020-04-24 03:31:35,11,0,6
17834,04/23/2020,,Sierra Leone,2020-04-24 03:31:35,64,1,10
17835,04/23/2020,,Singapore,2020-04-24 03:31:35,11178,12,924
17836,04/23/2020,,Slovakia,2020-04-24 03:31:35,1325,15,288
17837,04/23/2020,,Slovenia,2020-04-24 03:31:35,1366,79,211
17838,04/23/2020,,Somalia,2020-04-24 03:31:35,328,16,8
17839,04/23/2020,,South Africa,2020-04-24 03:31:35,3953,75,1473
17840,04/23/2020,,South Korea,2020-04-24 03:31:35,10708,240,8501
17841,04/23/2020,,South Sudan,2020-04-24 03:31:35,5,0,0
17842,04/23/2020,,Spain,2020-04-24 03:31:35,213024,22157,89250
17843,04/23/2020,,Sri Lanka,2020-04-24 03:31:35,368,7,107
17844,04/23/2020,,Sudan,2020-04-24 03:31:35,174,16,14
17845,04/23/2020,,Suriname,2020-04-24 03:31:35,10,1,6
17846,04/23/2020,,Sweden,2020-04-24 03:31:35,16755,2021,550
17847,04/23/2020,,Switzerland,2020-04-24 03:31:35,28496,1549,20600
17848,04/23/2020,,Syria,2020-04-24 03:31:35,42,3,6
17849,04/23/2020,,Taiwan,2020-04-24 03:31:35,427,6,253
17850,04/23/2020,,Tanzania,2020-04-24 03:31:35,284,10,11
17851,04/23/2020,,Thailand,2020-04-24 03:31:35,2839,50,2430
17852,04/23/2020,,Timor-Leste,2020-04-24 03:31:35,23,0,1
17853,04/23/2020,,Togo,2020-04-24 03:31:35,88,6,59
17854,04/23/2020,,Trinidad and Tobago,2020-04-24 03:31:35,115,8,48
17855,04/23/2020,,Tunisia,2020-04-24 03:31:35,918,38,190
17856,04/23/2020,,Turkey,2020-04-24 03:31:35,101790,2491,18491
17857,04/23/2020,,UK,2020-04-24 03:31:35,138078,18738,0
17858,04/23/2020,,Uganda,2020-04-24 03:31:35,74,0,46
17859,04/23/2020,,Ukraine,2020-04-24 03:31:35,7170,187,504
17860,04/23/2020,,United Arab Emirates,2020-04-24 03:31:35,8756,56,1637
17861,04/23/2020,,Uruguay,2020-04-24 03:31:35,557,12,354
17862,04/23/2020,,Uzbekistan,2020-04-24 03:31:35,1758,7,561
17863,04/23/2020,,Venezuela,2020-04-24 03:31:35,311,10,126
17864,04/23/2020,,Vietnam,2020-04-24 03:31:35,268,0,224
17865,04/23/2020,,West Bank and Gaza,2020-04-24 03:31:35,480,4,92
17866,04/23/2020,,Western Sahara,2020-04-24 03:31:35,6,0,5
17867,04/23/2020,,Yemen,2020-04-24 03:31:35,1,0,0
17868,04/23/2020,,Zambia,2020-04-24 03:31:35,76,3,37
17869,04/23/2020,,Zimbabwe,2020-04-24 03:31:35,28,4,2
17870,04/23/2020,Alabama,US,2020-04-24 03:31:35,5832,202,0
17871,04/23/2020,Alaska,US,2020-04-24 03:31:35,337,9,0
17872,04/23/2020,Alberta,Canada,2020-04-24 03:31:35,3720,68,0
17873,04/23/2020,Anguilla,UK,2020-04-24 03:31:35,3,0,1
17874,04/23/2020,Anhui,Mainland China,2020-04-24 03:31:35,991,6,984
17875,04/23/2020,Arizona,US,2020-04-24 03:31:35,5772,249,0
17876,04/23/2020,Arkansas,US,2020-04-24 03:31:35,2599,45,0
17877,04/23/2020,Aruba,Netherlands,2020-04-24 03:31:35,100,2,68
17878,04/23/2020,Australian Capital Territory,Australia,2020-04-24 03:31:35,104,3,88
17879,04/23/2020,Beijing,Mainland China,2020-04-24 03:31:35,593,8,524
17880,04/23/2020,Bermuda,UK,2020-04-24 03:31:35,99,5,39
17881,04/23/2020,Bonaire- Sint Eustatius and Saba,Netherlands,2020-04-24 03:31:35,5,0,0
17882,04/23/2020,British Columbia,Canada,2020-04-24 03:31:35,1824,94,0
17883,04/23/2020,British Virgin Islands,UK,2020-04-24 03:31:35,5,1,3
17884,04/23/2020,California,US,2020-04-24 03:31:35,39561,1533,0
17885,04/23/2020,Cayman Islands,UK,2020-04-24 03:31:35,66,1,7
17886,04/23/2020,Channel Islands,UK,2020-04-24 03:31:35,521,29,295
17887,04/23/2020,Chongqing,Mainland China,2020-04-24 03:31:35,579,6,573
17888,04/23/2020,Colorado,US,2020-04-24 03:31:35,11278,552,0
17889,04/23/2020,Connecticut,US,2020-04-24 03:31:35,23100,1639,0
17890,04/23/2020,Curacao,Netherlands,2020-04-24 03:31:35,14,1,11
17891,04/23/2020,Delaware,US,2020-04-24 03:31:35,3308,92,0
17892,04/23/2020,Diamond Princess cruise ship,Canada,2020-04-24 03:31:35,0,1,0
17893,04/23/2020,Diamond Princess cruise ship,US,2020-04-24 03:31:35,49,0,0
17894,04/23/2020,District of Columbia,US,2020-04-24 03:31:35,3361,139,0
17895,04/23/2020,Falkland Islands (Malvinas),UK,2020-04-24 03:31:35,12,0,11
17896,04/23/2020,Faroe Islands,Denmark,2020-04-24 03:31:35,187,0,178
17897,04/23/2020,Florida,US,2020-04-24 03:31:35,29648,987,0
17898,04/23/2020,French Guiana,France,2020-04-24 03:31:35,107,1,84
17899,04/23/2020,French Polynesia,France,2020-04-24 03:31:35,57,0,36
17900,04/23/2020,Fujian,Mainland China,2020-04-24 03:31:35,355,1,346
17901,04/23/2020,Gansu,Mainland China,2020-04-24 03:31:35,139,2,137
17902,04/23/2020,Georgia,US,2020-04-24 03:31:35,21883,881,0
17903,04/23/2020,Gibraltar,UK,2020-04-24 03:31:35,133,0,129
17904,04/23/2020,Grand Princess,US,2020-04-24 03:31:35,103,3,0
17905,04/23/2020,Greenland,Denmark,2020-04-24 03:31:35,11,0,11
17906,04/23/2020,Guadeloupe,France,2020-04-24 03:31:35,148,12,76
17907,04/23/2020,Guam,US,2020-04-24 03:31:35,139,5,0
17908,04/23/2020,Guangdong,Mainland China,2020-04-24 03:31:35,1585,8,1528
17909,04/23/2020,Guangxi,Mainland China,2020-04-24 03:31:35,254,2,252
17910,04/23/2020,Guizhou,Mainland China,2020-04-24 03:31:35,147,2,145
17911,04/23/2020,Hainan,Mainland China,2020-04-24 03:31:35,168,6,162
17912,04/23/2020,Hawaii,US,2020-04-24 03:31:35,596,12,0
17913,04/23/2020,Hebei,Mainland China,2020-04-24 03:31:35,328,6,317
17914,04/23/2020,Heilongjiang,Mainland China,2020-04-24 03:31:35,928,13,485
17915,04/23/2020,Henan,Mainland China,2020-04-24 03:31:35,1276,22,1254
17916,04/23/2020,Hong Kong,Hong Kong,2020-04-24 03:31:35,1035,4,699
17917,04/23/2020,Hubei,Mainland China,2020-04-24 03:31:35,68128,4512,63569
17918,04/23/2020,Hunan,Mainland China,2020-04-24 03:31:35,1019,4,1015
17919,04/23/2020,Idaho,US,2020-04-24 03:31:35,1836,54,0
17920,04/23/2020,Illinois,US,2020-04-24 03:31:35,36937,1688,0
17921,04/23/2020,Indiana,US,2020-04-24 03:31:35,13039,706,0
17922,04/23/2020,Inner Mongolia,Mainland China,2020-04-24 03:31:35,194,1,108
17923,04/23/2020,Iowa,US,2020-04-24 03:31:35,3924,96,0
17924,04/23/2020,Isle of Man,UK,2020-04-24 03:31:35,307,16,221
17925,04/23/2020,Jiangsu,Mainland China,2020-04-24 03:31:35,653,0,646
17926,04/23/2020,Jiangxi,Mainland China,2020-04-24 03:31:35,937,1,936
17927,04/23/2020,Jilin,Mainland China,2020-04-24 03:31:35,108,1,99
17928,04/23/2020,Kansas,US,2020-04-24 03:31:35,2721,113,0
17929,04/23/2020,Kentucky,US,2020-04-24 03:31:35,3479,191,0
17930,04/23/2020,Liaoning,Mainland China,2020-04-24 03:31:35,146,2,143
17931,04/23/2020,Louisiana,US,2020-04-24 03:31:35,25739,1599,0
17932,04/23/2020,Macau,Macau,2020-04-24 03:31:35,45,0,27
17933,04/23/2020,Maine,US,2020-04-24 03:31:35,937,44,0
17934,04/23/2020,Manitoba,Canada,2020-04-24 03:31:35,262,6,0
17935,04/23/2020,Martinique,France,2020-04-24 03:31:35,164,14,73
17936,04/23/2020,Maryland,US,2020-04-24 03:31:35,15737,748,0
17937,04/23/2020,Massachusetts,US,2020-04-24 03:31:35,46023,2360,0
17938,04/23/2020,Mayotte,France,2020-04-24 03:31:35,326,4,125
17939,04/23/2020,Michigan,US,2020-04-24 03:31:35,35296,2977,0
17940,04/23/2020,Minnesota,US,2020-04-24 03:31:35,2942,200,0
17941,04/23/2020,Mississippi,US,2020-04-24 03:31:35,5153,201,0
17942,04/23/2020,Missouri,US,2020-04-24 03:31:35,6506,252,0
17943,04/23/2020,Montana,US,2020-04-24 03:31:35,442,14,0
17944,04/23/2020,Montserrat,UK,2020-04-24 03:31:35,11,0,2
17945,04/23/2020,Nebraska,US,2020-04-24 03:31:35,2202,47,0
17946,04/23/2020,Nevada,US,2020-04-24 03:31:35,4208,195,0
17947,04/23/2020,New Brunswick,Canada,2020-04-24 03:31:35,118,0,0
17948,04/23/2020,New Caledonia,France,2020-04-24 03:31:35,18,0,17
17949,04/23/2020,New Hampshire,US,2020-04-24 03:31:35,1670,51,0
17950,04/23/2020,New Jersey,US,2020-04-24 03:31:35,100025,5426,0
17951,04/23/2020,New Mexico,US,2020-04-24 03:31:35,2379,78,0
17952,04/23/2020,New South Wales,Australia,2020-04-24 03:31:35,2976,31,1379
17953,04/23/2020,New York,US,2020-04-24 03:31:35,263460,20973,0
17954,04/23/2020,Newfoundland and Labrador,Canada,2020-04-24 03:31:35,256,3,0
17955,04/23/2020,Ningxia,Mainland China,2020-04-24 03:31:35,75,0,75
17956,04/23/2020,North Carolina,US,2020-04-24 03:31:35,7820,281,0
17957,04/23/2020,North Dakota,US,2020-04-24 03:31:35,709,15,0
17958,04/23/2020,Northern Mariana Islands,US,2020-04-24 03:31:35,14,2,0
17959,04/23/2020,Northern Territory,Australia,2020-04-24 03:31:35,27,0,9
17960,04/23/2020,Northwest Territories,Canada,2020-04-24 03:31:35,5,0,0
17961,04/23/2020,Nova Scotia,Canada,2020-04-24 03:31:35,827,16,0
17962,04/23/2020,Ohio,US,2020-04-24 03:31:35,14694,656,0
17963,04/23/2020,Oklahoma,US,2020-04-24 03:31:35,3017,179,0
17964,04/23/2020,Ontario,Canada,2020-04-24 03:31:35,14068,806,0
17965,04/23/2020,Oregon,US,2020-04-24 03:31:35,2127,83,0
17966,04/23/2020,Pennsylvania,US,2020-04-24 03:31:35,38379,1724,0
